epoch,val_acc,val_f1,val_ece,code_acc,math_acc,real_acc,timestamp
0,0.6312,0.6872,0.1262,0.5566,0.0000,0.7317,1771297784
1,0.6987,0.6742,0.1842,0.6742,0.0000,0.7317,1771297794
2,0.6987,0.6742,0.1687,0.6742,0.0000,0.7317,1771297804
3,0.7844,0.7866,0.2471,0.8235,0.0000,0.7317,1771297814
4,0.7896,0.7907,0.2453,0.8235,0.0000,0.7439,1771297823
5,0.8571,0.8668,0.3062,0.9412,0.0000,0.7439,1771297833
6,0.8779,0.8867,0.3134,0.9638,0.0000,0.7622,1771297842
7,0.8779,0.8867,0.3015,0.9638,0.0000,0.7622,1771297852
8,0.9273,0.9320,0.3428,1.0000,0.0000,0.8293,1771297861
9,0.8987,0.9051,0.2871,0.9729,0.0000,0.7988,1771297871
10,0.9792,0.9796,0.3576,1.0000,0.0000,0.9512,1771297880
11,0.9896,0.9896,0.3496,1.0000,0.0000,0.9756,1771297890
12,0.9740,0.9745,0.3095,1.0000,0.0000,0.9390,1771297899
13,0.9948,0.9948,0.3264,1.0000,0.0000,0.9878,1771297909
14,0.9922,0.9922,0.3131,1.0000,0.0000,0.9817,1771297919
15,0.9974,0.9974,0.3079,1.0000,0.0000,0.9939,1771297928
16,0.9974,0.9974,0.2875,1.0000,0.0000,0.9939,1771297938
17,0.9974,0.9974,0.2739,1.0000,0.0000,0.9939,1771297947
18,0.9974,0.9974,0.2619,1.0000,0.0000,0.9939,1771297957
19,0.9974,0.9974,0.2541,1.0000,0.0000,0.9939,1771297966
20,0.9974,0.9974,0.2504,1.0000,0.0000,0.9939,1771297976
21,0.9974,0.9974,0.2449,1.0000,0.0000,0.9939,1771297985
22,0.9974,0.9974,0.2417,1.0000,0.0000,0.9939,1771297995
23,0.9948,0.9948,0.2366,1.0000,0.0000,0.9878,1771298004
24,0.9974,0.9974,0.2369,1.0000,0.0000,0.9939,1771298014
25,0.9974,0.9974,0.2344,1.0000,0.0000,0.9939,1771298023
26,0.9974,0.9974,0.2312,1.0000,0.0000,0.9939,1771298033
27,0.9974,0.9974,0.2298,1.0000,0.0000,0.9939,1771298042
28,0.9974,0.9974,0.2271,1.0000,0.0000,0.9939,1771298052
29,0.9974,0.9974,0.2274,1.0000,0.0000,0.9939,1771298061
30,0.9974,0.9974,0.2286,1.0000,0.0000,0.9939,1771298071
31,0.9974,0.9974,0.2250,1.0000,0.0000,0.9939,1771298081
32,0.9974,0.9974,0.2234,1.0000,0.0000,0.9939,1771298090
33,0.9974,0.9974,0.2216,1.0000,0.0000,0.9939,1771298100
34,0.9974,0.9974,0.2191,1.0000,0.0000,0.9939,1771298110
35,0.9974,0.9974,0.2176,1.0000,0.0000,0.9939,1771298119
36,0.9948,0.9948,0.2180,1.0000,0.0000,0.9878,1771298128
37,0.9974,0.9974,0.2167,1.0000,0.0000,0.9939,1771298138
38,0.9974,0.9974,0.2174,1.0000,0.0000,0.9939,1771298147
39,0.9974,0.9974,0.2163,1.0000,0.0000,0.9939,1771298157
40,0.9974,0.9974,0.2155,1.0000,0.0000,0.9939,1771298166
41,0.9974,0.9974,0.2145,1.0000,0.0000,0.9939,1771298175
42,0.9974,0.9974,0.2150,1.0000,0.0000,0.9939,1771298186
43,0.9974,0.9974,0.2151,1.0000,0.0000,0.9939,1771298195
44,0.9974,0.9974,0.2146,1.0000,0.0000,0.9939,1771298205
45,0.9974,0.9974,0.2137,1.0000,0.0000,0.9939,1771298214
